active,activeBuy,activeSell,baseAsset,baseAssetName,baseAssetUnit,close,decimalPlaces,high,lastAggTradeId,low,market,marketName,matchingUnitType,minQty,minTrade,open,parentMarket,parentMarketName,prevClose,productType,quoteAsset,quoteAssetName,quoteAssetUnit,status,symbol,tickSize,tradedMoney,volume,withdrawFee,bidPrice,bidQty,askPrice,askQty,timestamp
True,0.0,18943400.0,MTH,Monetha,,0.00000212,8,0.00000213,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000196,BTC,BTC,1.96e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,37.75500938,18943400.00000000,0,0.00000210,19677.00000000,0.00000211,2473.00000000,2019-07-01T03:31:45.853045
True,0.0,19513464.0,MTH,Monetha,,0.00000214,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000196,BTC,BTC,1.96e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,38.97681912,19513464.00000000,0,0.00000214,76690.00000000,0.00000215,222331.00000000,2019-07-01T03:37:09.420003
True,0.0,19472770.0,MTH,Monetha,,0.00000214,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000196,BTC,BTC,1.96e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,38.94763852,19472770.00000000,0,0.00000214,119643.00000000,0.00000215,193910.00000000,2019-07-01T03:42:34.912820
True,0.0,19620645.0,MTH,Monetha,,0.00000213,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000197,BTC,BTC,1.97e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,39.26842537,19620645.00000000,0,0.00000213,17937.00000000,0.00000214,2473.00000000,2019-07-01T03:47:59.837101
True,0.0,19934941.0,MTH,Monetha,,0.00000211,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000196,BTC,BTC,1.96e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,39.93313823,19934941.00000000,0,0.00000211,4065.00000000,0.00000212,1717.00000000,2019-07-01T03:53:23.687655
True,0.0,19866776.0,MTH,Monetha,,0.00000211,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000196,BTC,BTC,1.96e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,39.80886103,19866776.00000000,0,0.00000210,514491.00000000,0.00000212,5121.00000000,2019-07-01T03:58:48.626384
True,0.0,19870694.0,MTH,Monetha,,0.00000212,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000195,BTC,BTC,1.95e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,39.81909263,19870694.00000000,0,0.00000211,42164.00000000,0.00000212,75963.00000000,2019-07-01T04:04:13.119400
True,0.0,20221903.0,MTH,Monetha,,0.00000212,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000196,BTC,BTC,1.96e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,40.56109835,20221903.00000000,0,0.00000212,2065.00000000,0.00000213,50526.00000000,2019-07-01T04:09:38.967925
True,0.0,20207204.0,MTH,Monetha,,0.00000212,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000196,BTC,BTC,1.96e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,40.53301215,20207204.00000000,0,0.00000212,80239.00000000,0.00000213,47280.00000000,2019-07-01T04:15:02.241015
True,0.0,20263229.0,MTH,Monetha,,0.00000212,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000197,BTC,BTC,1.97e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,40.65636883,20263229.00000000,0,0.00000212,3993.00000000,0.00000213,46712.00000000,2019-07-01T04:20:25.700467
True,0.0,20265365.0,MTH,Monetha,,0.00000211,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000197,BTC,BTC,1.97e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,40.67330609,20265365.00000000,0,0.00000211,17038.00000000,0.00000212,3851.00000000,2019-07-01T04:25:49.281416
True,0.0,20110462.0,MTH,Monetha,,0.00000212,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000196,BTC,BTC,1.96e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,40.37032087,20110462.00000000,0,0.00000211,54366.00000000,0.00000212,170.00000000,2019-07-01T04:31:13.431888
True,0.0,20283182.0,MTH,Monetha,,0.00000210,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000197,BTC,BTC,1.97e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,40.73420033,20283182.00000000,0,0.00000210,53555.00000000,0.00000211,178475.00000000,2019-07-01T04:36:38.444339
True,0.0,20567892.0,MTH,Monetha,,0.00000210,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000198,BTC,BTC,1.98e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,41.33120228,20567892.00000000,0,0.00000209,154492.00000000,0.00000210,17994.00000000,2019-07-01T04:42:02.003745
True,0.0,20592733.0,MTH,Monetha,,0.00000210,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000196,BTC,BTC,1.96e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,41.38548779,20592733.00000000,0,0.00000210,60921.00000000,0.00000211,168519.00000000,2019-07-01T04:47:26.497829
True,0.0,20853377.0,MTH,Monetha,,0.00000212,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000195,BTC,BTC,1.95e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,41.93996078,20853377.00000000,0,0.00000211,4426.00000000,0.00000213,7973.00000000,2019-07-01T04:52:50.537708
True,0.0,20856127.0,MTH,Monetha,,0.00000212,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000196,BTC,BTC,1.96e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,41.95138849,20856127.00000000,0,0.00000212,48.00000000,0.00000213,16893.00000000,2019-07-01T04:58:15.990657
True,0.0,20948263.0,MTH,Monetha,,0.00000212,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000197,BTC,BTC,1.97e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,42.14994401,20948263.00000000,0,0.00000211,222685.00000000,0.00000212,23460.00000000,2019-07-01T05:03:40.747780
True,0.0,20899830.0,MTH,Monetha,,0.00000212,8,0.00000215,-1,0.00000192,BTC,BTC,STANDARD,1e-08,1.0,0.00000197,BTC,BTC,1.97e-06,,BTC,Bitcoin,฿,TRADING,MTHBTC,0.00000001,42.05920712,20899830.00000000,0,0.00000211,474173.00000000,0.00000212,58929.00000000,2019-07-01T05:09:05.523550
