active,activeBuy,activeSell,baseAsset,baseAssetName,baseAssetUnit,close,decimalPlaces,high,lastAggTradeId,low,market,marketName,matchingUnitType,minQty,minTrade,open,parentMarket,parentMarketName,prevClose,productType,quoteAsset,quoteAssetName,quoteAssetUnit,status,symbol,tickSize,tradedMoney,volume,withdrawFee,bidPrice,bidQty,askPrice,askQty,timestamp
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11160000,19995.61000000,0.11310000,955.11000000,2019-09-06T04:46:58.837146
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11160000,19995.61000000,0.11310000,955.11000000,2019-09-06T04:52:20.564248
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11160000,10945.42000000,0.11320000,6638.11000000,2019-09-06T04:57:42.818653
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11160000,10946.36000000,0.11300000,956.49000000,2019-09-06T05:03:03.119896
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11170000,5901.80000000,0.11300000,4464.28000000,2019-09-06T05:08:23.879909
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11170000,12975.59000000,0.11290000,955.26000000,2019-09-06T05:13:44.134079
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11150000,11446.34000000,0.11290000,955.26000000,2019-09-06T05:19:04.411549
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11090000,1279.28000000,0.11210000,958.88000000,2019-09-06T05:24:24.639724
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11070000,12060.00000000,0.11210000,958.96000000,2019-09-06T05:29:44.430120
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11120000,209.76000000,0.11260000,957.90000000,2019-09-06T05:35:04.069464
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11120000,233.00000000,0.11260000,957.90000000,2019-09-06T05:40:24.109112
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11100000,4751.00000000,0.11240000,955.38000000,2019-09-06T05:45:44.095561
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11130000,13657.00000000,0.11290000,953.29000000,2019-09-06T05:51:03.857724
True,0.0,101685.37,DUSK,Dusk Network,,0.1109,8,0.1229,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1229,USDⓈ,USDⓈ,0.1229,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11633.017653,101685.3700,0,0.11150000,1819.00000000,0.11290000,953.29000000,2019-09-06T05:56:24.102487
True,0.0,100184.96,DUSK,Dusk Network,,0.1117,8,0.1199,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1199,USDⓈ,USDⓈ,0.1199,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,11429.951456,100184.9600,0,0.11160000,13950.00000000,0.11290000,1365.36000000,2019-09-06T06:01:44.050695
True,0.0,108263.95,DUSK,Dusk Network,,0.1114,8,0.1199,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1199,USDⓈ,USDⓈ,0.1199,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,12329.950942,108263.9500,0,0.11100000,311.00000000,0.11250000,2173.83000000,2019-09-06T06:07:04.266912
True,0.0,108263.95,DUSK,Dusk Network,,0.1114,8,0.1199,-1,0.1094,USDC,USDC,STANDARD,1e-08,0.01,0.1199,USDⓈ,USDⓈ,0.1199,,USDC,USD Coin,,TRADING,DUSKUSDC,0.0001,12329.950942,108263.9500,0,0.11130000,1763.75000000,0.11280000,2454.61000000,2019-09-06T06:12:24.465269
