active,activeBuy,activeSell,baseAsset,baseAssetName,baseAssetUnit,close,decimalPlaces,high,lastAggTradeId,low,market,marketName,matchingUnitType,minQty,minTrade,open,parentMarket,parentMarketName,prevClose,productType,quoteAsset,quoteAssetName,quoteAssetUnit,status,symbol,tickSize,tradedMoney,volume,withdrawFee,bidPrice,bidQty,askPrice,askQty,timestamp
True,0.0,3974.8,MCO,Crypto.com,,0.19309,8,0.19310,-1,0.17587,BNB,BNB,STANDARD,1e-08,0.1,0.18091,BNB,BNB,0.18091,,BNB,Binance Coin,,TRADING,MCOBNB,0.00001,722.735037,3974.80000,0,0.19137000,0.70000000,0.19256000,3.00000000,2019-07-01T03:31:45.853045
True,0.0,3974.8,MCO,Crypto.com,,0.19309,8,0.19310,-1,0.17587,BNB,BNB,STANDARD,1e-08,0.1,0.18091,BNB,BNB,0.18091,,BNB,Binance Coin,,TRADING,MCOBNB,0.00001,722.735037,3974.80000,0,0.19137000,0.70000000,0.19246000,3.00000000,2019-07-01T03:37:09.420003
True,0.0,3883.3,MCO,Crypto.com,,0.19137,8,0.19310,-1,0.17587,BNB,BNB,STANDARD,1e-08,0.1,0.18018,BNB,BNB,0.18018,,BNB,Binance Coin,,TRADING,MCOBNB,0.00001,706.048004,3883.30000,0,0.19104000,43.90000000,0.19247000,3.00000000,2019-07-01T03:42:34.912820
True,0.0,3883.3,MCO,Crypto.com,,0.19137,8,0.19310,-1,0.17587,BNB,BNB,STANDARD,1e-08,0.1,0.18018,BNB,BNB,0.18018,,BNB,Binance Coin,,TRADING,MCOBNB,0.00001,706.048004,3883.30000,0,0.19102000,1.80000000,0.19247000,3.00000000,2019-07-01T03:47:59.837101
True,0.0,3895.0,MCO,Crypto.com,,0.19247,8,0.19310,-1,0.17587,BNB,BNB,STANDARD,1e-08,0.1,0.17931,BNB,BNB,0.17931,,BNB,Binance Coin,,TRADING,MCOBNB,0.00001,708.316557,3895.00000,0,0.19101000,1.10000000,0.19247000,0.10000000,2019-07-01T03:53:23.687655
True,0.0,3997.0,MCO,Crypto.com,,0.19500,8,0.19500,-1,0.17587,BNB,BNB,STANDARD,1e-08,0.1,0.17907,BNB,BNB,0.17907,,BNB,Binance Coin,,TRADING,MCOBNB,0.00001,728.231871,3997.00000,0,0.19388000,350.40000000,0.19541000,5.90000000,2019-07-01T03:58:48.626384
True,0.0,4015.6,MCO,Crypto.com,,0.19526,8,0.19526,-1,0.17587,BNB,BNB,STANDARD,1e-08,0.1,0.17907,BNB,BNB,0.17907,,BNB,Binance Coin,,TRADING,MCOBNB,0.00001,731.863707,4015.60000,0,0.19377000,3.40000000,0.19542000,36.50000000,2019-07-01T04:04:13.119400
True,0.0,4077.5,MCO,Crypto.com,,0.19381,8,0.19526,-1,0.17587,BNB,BNB,STANDARD,1e-08,0.1,0.17799,BNB,BNB,0.17799,,BNB,Binance Coin,,TRADING,MCOBNB,0.00001,743.8768,4077.50000,0,0.19360000,0.70000000,0.19486000,24.50000000,2019-07-01T04:09:38.967925
True,0.0,4183.4,MCO,Crypto.com,,0.19584,8,0.19696,-1,0.17587,BNB,BNB,STANDARD,1e-08,0.1,0.17799,BNB,BNB,0.17799,,BNB,Binance Coin,,TRADING,MCOBNB,0.00001,764.676472,4183.40000,0,0.19552000,0.70000000,0.19696000,0.70000000,2019-07-01T04:15:02.241015
True,0.0,5062.2,MCO,Crypto.com,,0.20255,8,0.20255,-1,0.17587,BNB,BNB,STANDARD,1e-08,0.1,0.17799,BNB,BNB,0.17799,,BNB,Binance Coin,,TRADING,MCOBNB,0.00001,940.228371,5062.20000,0,0.20039000,0.70000000,0.20218000,24.60000000,2019-07-01T04:20:25.700467
