active,activeBuy,activeSell,baseAsset,baseAssetName,baseAssetUnit,close,decimalPlaces,high,lastAggTradeId,low,market,marketName,matchingUnitType,minQty,minTrade,open,parentMarket,parentMarketName,prevClose,productType,quoteAsset,quoteAssetName,quoteAssetUnit,status,symbol,tickSize,tradedMoney,volume,withdrawFee,bidPrice,bidQty,askPrice,askQty,timestamp
True,0.0,1029257.7,XLM,Stellar Lumens,,0.10664,8,0.11161,-1,0.10309,USDC,USDC,STANDARD,1e-08,0.1,0.11011,USDⓈ,USDⓈ,0.11011,,USDC,USD Coin,,TRADING,XLMUSDC,0.00001,109399.948523,1029257.70000,0,0.10608000,6715.20000000,0.10669000,12827.40000000,2019-07-01T03:31:45.853045
True,0.0,1029257.7,XLM,Stellar Lumens,,0.10664,8,0.11161,-1,0.10309,USDC,USDC,STANDARD,1e-08,0.1,0.11011,USDⓈ,USDⓈ,0.11011,,USDC,USD Coin,,TRADING,XLMUSDC,0.00001,109399.948523,1029257.70000,0,0.10629000,2997.40000000,0.10681000,12000.00000000,2019-07-01T03:37:09.420003
True,0.0,1029257.7,XLM,Stellar Lumens,,0.10664,8,0.11161,-1,0.10309,USDC,USDC,STANDARD,1e-08,0.1,0.11011,USDⓈ,USDⓈ,0.11011,,USDC,USD Coin,,TRADING,XLMUSDC,0.00001,109399.948523,1029257.70000,0,0.10655000,774.20000000,0.10696000,1452.10000000,2019-07-01T03:42:34.912820
True,0.0,1029257.7,XLM,Stellar Lumens,,0.10664,8,0.11161,-1,0.10309,USDC,USDC,STANDARD,1e-08,0.1,0.11011,USDⓈ,USDⓈ,0.11011,,USDC,USD Coin,,TRADING,XLMUSDC,0.00001,109399.948523,1029257.70000,0,0.10670000,1444.90000000,0.10706000,6562.50000000,2019-07-01T03:47:59.837101
True,0.0,1029257.7,XLM,Stellar Lumens,,0.10664,8,0.11161,-1,0.10309,USDC,USDC,STANDARD,1e-08,0.1,0.11011,USDⓈ,USDⓈ,0.11011,,USDC,USD Coin,,TRADING,XLMUSDC,0.00001,109399.948523,1029257.70000,0,0.10685000,1442.90000000,0.10766000,1242.90000000,2019-07-01T03:53:23.687655
True,0.0,1029257.7,XLM,Stellar Lumens,,0.10664,8,0.11161,-1,0.10309,USDC,USDC,STANDARD,1e-08,0.1,0.11011,USDⓈ,USDⓈ,0.11011,,USDC,USD Coin,,TRADING,XLMUSDC,0.00001,109399.948523,1029257.70000,0,0.10694000,11104.20000000,0.10739000,8197.70000000,2019-07-01T03:58:48.626384
True,0.0,1029257.7,XLM,Stellar Lumens,,0.10664,8,0.11161,-1,0.10309,USDC,USDC,STANDARD,1e-08,0.1,0.11011,USDⓈ,USDⓈ,0.11011,,USDC,USD Coin,,TRADING,XLMUSDC,0.00001,109399.948523,1029257.70000,0,0.10705000,1445.50000000,0.10748000,7963.00000000,2019-07-01T04:04:13.119400
True,0.0,1029257.7,XLM,Stellar Lumens,,0.10664,8,0.11161,-1,0.10309,USDC,USDC,STANDARD,1e-08,0.1,0.11011,USDⓈ,USDⓈ,0.11011,,USDC,USD Coin,,TRADING,XLMUSDC,0.00001,109399.948523,1029257.70000,0,0.10720000,353.30000000,0.10761000,827.40000000,2019-07-01T04:09:38.967925
True,0.0,1019307.5,XLM,Stellar Lumens,,0.10755,8,0.11161,-1,0.10309,USDC,USDC,STANDARD,1e-08,0.1,0.11159,USDⓈ,USDⓈ,0.11159,,USDC,USD Coin,,TRADING,XLMUSDC,0.00001,108300.545712,1019307.50000,0,0.10713000,827.40000000,0.10745000,18540.90000000,2019-07-01T04:15:02.241015
True,0.0,1019307.5,XLM,Stellar Lumens,,0.10755,8,0.11161,-1,0.10309,USDC,USDC,STANDARD,1e-08,0.1,0.11159,USDⓈ,USDⓈ,0.11159,,USDC,USD Coin,,TRADING,XLMUSDC,0.00001,108300.545712,1019307.50000,0,0.10692000,827.40000000,0.10726000,29999.90000000,2019-07-01T04:20:25.700467
True,0.0,1019307.5,XLM,Stellar Lumens,,0.10755,8,0.11161,-1,0.10309,USDC,USDC,STANDARD,1e-08,0.1,0.11159,USDⓈ,USDⓈ,0.11159,,USDC,USD Coin,,TRADING,XLMUSDC,0.00001,108300.545712,1019307.50000,0,0.10678000,4933.40000000,0.10747000,463.20000000,2019-07-01T04:25:49.281416
True,0.0,1019307.5,XLM,Stellar Lumens,,0.10755,8,0.11161,-1,0.10309,USDC,USDC,STANDARD,1e-08,0.1,0.11159,USDⓈ,USDⓈ,0.11159,,USDC,USD Coin,,TRADING,XLMUSDC,0.00001,108300.545712,1019307.50000,0,0.10694000,5861.20000000,0.10738000,14736.20000000,2019-07-01T04:31:13.431888
