active,activeBuy,activeSell,baseAsset,baseAssetName,baseAssetUnit,close,decimalPlaces,high,lastAggTradeId,low,market,marketName,matchingUnitType,minQty,minTrade,open,parentMarket,parentMarketName,prevClose,productType,quoteAsset,quoteAssetName,quoteAssetUnit,status,symbol,tickSize,tradedMoney,volume,withdrawFee,bidPrice,bidQty,askPrice,askQty,timestamp
True,0.0,2430.732,ZEC,Zcash,,0.35284,8,0.36343,-1,0.34970,ETH,ETH,STANDARD,1e-08,0.001,0.35710,ALTS,ALTS,0.3571,,ETH,Ethereum,Ξ,TRADING,ZECETH,0.00001,865.28113657,2430.73200,0,0.35165000,0.08900000,0.35259000,3.00000000,2019-07-01T03:31:45.853045
True,0.0,2430.732,ZEC,Zcash,,0.35284,8,0.36343,-1,0.34970,ETH,ETH,STANDARD,1e-08,0.001,0.35710,ALTS,ALTS,0.3571,,ETH,Ethereum,Ξ,TRADING,ZECETH,0.00001,865.28113657,2430.73200,0,0.35174000,0.61500000,0.35281000,20.31400000,2019-07-01T03:37:09.420003
True,0.0,2436.568,ZEC,Zcash,,0.35299,8,0.36343,-1,0.34970,ETH,ETH,STANDARD,1e-08,0.001,0.35732,ALTS,ALTS,0.35732,,ETH,Ethereum,Ξ,TRADING,ZECETH,0.00001,867.31448515,2436.56800,0,0.35165000,0.08900000,0.35230000,0.54900000,2019-07-01T03:42:34.912820
True,0.0,2391.559,ZEC,Zcash,,0.35299,8,0.36343,-1,0.34970,ETH,ETH,STANDARD,1e-08,0.001,0.35598,ALTS,ALTS,0.35598,,ETH,Ethereum,Ξ,TRADING,ZECETH,0.00001,851.2241972,2391.55900,0,0.35231000,0.61300000,0.35299000,0.27000000,2019-07-01T03:47:59.837101
True,0.0,2403.124,ZEC,Zcash,,0.35428,8,0.36343,-1,0.34970,ETH,ETH,STANDARD,1e-08,0.001,0.35735,ALTS,ALTS,0.35735,,ETH,Ethereum,Ξ,TRADING,ZECETH,0.00001,855.30328515,2403.12400,0,0.35293000,0.61500000,0.35411000,3.00000000,2019-07-01T03:53:23.687655
True,0.0,2403.124,ZEC,Zcash,,0.35428,8,0.36343,-1,0.34970,ETH,ETH,STANDARD,1e-08,0.001,0.35735,ALTS,ALTS,0.35735,,ETH,Ethereum,Ξ,TRADING,ZECETH,0.00001,855.30328515,2403.12400,0,0.35274000,0.61300000,0.35376000,20.28500000,2019-07-01T03:58:48.626384
True,0.0,2367.4,ZEC,Zcash,,0.35280,8,0.36343,-1,0.34970,ETH,ETH,STANDARD,1e-08,0.001,0.35845,ALTS,ALTS,0.35845,,ETH,Ethereum,Ξ,TRADING,ZECETH,0.00001,842.50528661,2367.40000,0,0.35278000,11.11500000,0.35364000,0.61200000,2019-07-01T04:04:13.119400
True,0.0,2358.177,ZEC,Zcash,,0.35368,8,0.36343,-1,0.34970,ETH,ETH,STANDARD,1e-08,0.001,0.35847,ALTS,ALTS,0.35847,,ETH,Ethereum,Ξ,TRADING,ZECETH,0.00001,839.1963068,2358.17700,0,0.35284000,0.61000000,0.35388000,20.09600000,2019-07-01T04:09:38.967925
True,0.0,2358.177,ZEC,Zcash,,0.35368,8,0.36343,-1,0.34970,ETH,ETH,STANDARD,1e-08,0.001,0.35847,ALTS,ALTS,0.35847,,ETH,Ethereum,Ξ,TRADING,ZECETH,0.00001,839.1963068,2358.17700,0,0.35283000,8.42200000,0.35363000,0.60900000,2019-07-01T04:15:02.241015
True,0.0,2366.304,ZEC,Zcash,,0.35212,8,0.36343,-1,0.34970,ETH,ETH,STANDARD,1e-08,0.001,0.35850,ALTS,ALTS,0.3585,,ETH,Ethereum,Ξ,TRADING,ZECETH,0.00001,842.05308724,2366.30400,0,0.35226000,23.42800000,0.35330000,3.61200000,2019-07-01T04:20:25.700467
