active,activeBuy,activeSell,baseAsset,baseAssetName,baseAssetUnit,close,decimalPlaces,high,lastAggTradeId,low,market,marketName,matchingUnitType,minQty,minTrade,open,parentMarket,parentMarketName,prevClose,productType,quoteAsset,quoteAssetName,quoteAssetUnit,status,symbol,tickSize,tradedMoney,volume,withdrawFee,bidPrice,bidQty,askPrice,askQty,timestamp
True,0.0,15691294.3,TRX,TRON,,0.07960,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08197,ALTS,ALTS,0.08197,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1284878.246205,15691294.30000,0,0.07962000,5201.40000000,0.07986000,3720.10000000,2019-07-01T03:31:45.853045
True,0.0,15648121.9,TRX,TRON,,0.07932,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08201,ALTS,ALTS,0.08201,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1281151.392919,15648121.90000,0,0.07930000,235.80000000,0.07952000,13267.10000000,2019-07-01T03:37:09.420003
True,0.0,15627531.3,TRX,TRON,,0.07950,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08175,ALTS,ALTS,0.08175,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1279455.590575,15627531.30000,0,0.07935000,149.70000000,0.07954000,7665.90000000,2019-07-01T03:42:34.912820
True,0.0,15390142.8,TRX,TRON,,0.07963,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08149,ALTS,ALTS,0.08149,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1260089.095221,15390142.80000,0,0.07954000,13268.00000000,0.07964000,4840.50000000,2019-07-01T03:47:59.837101
True,0.0,15369356.0,TRX,TRON,,0.07980,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08181,ALTS,ALTS,0.08181,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1258374.606855,15369356.00000,0,0.07951000,13268.00000000,0.07982000,150.00000000,2019-07-01T03:53:23.687655
True,0.0,15295702.1,TRX,TRON,,0.07955,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08190,ALTS,ALTS,0.0819,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1252319.29372,15295702.10000,0,0.07951000,13268.00000000,0.07974000,7166.00000000,2019-07-01T03:58:48.626384
True,0.0,15295827.4,TRX,TRON,,0.07981,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08190,ALTS,ALTS,0.0819,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1252329.293913,15295827.40000,0,0.07953000,912.10000000,0.07980000,7089.40000000,2019-07-01T04:04:13.119400
True,0.0,15295827.4,TRX,TRON,,0.07981,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08190,ALTS,ALTS,0.0819,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1252329.293913,15295827.40000,0,0.07964000,13268.00000000,0.07982000,150.00000000,2019-07-01T04:09:38.967925
True,0.0,15295827.4,TRX,TRON,,0.07981,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08190,ALTS,ALTS,0.0819,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1252329.293913,15295827.40000,0,0.07956000,13268.00000000,0.07982000,1658.10000000,2019-07-01T04:15:02.241015
True,0.0,15295827.4,TRX,TRON,,0.07981,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08190,ALTS,ALTS,0.0819,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1252329.293913,15295827.40000,0,0.07970000,10058.70000000,0.07982000,150.00000000,2019-07-01T04:20:25.700467
True,0.0,14912533.8,TRX,TRON,,0.07984,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08254,ALTS,ALTS,0.08254,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1220824.795379,14912533.80000,0,0.07962000,3211.40000000,0.07984000,199.00000000,2019-07-01T04:25:49.281416
True,0.0,14952459.2,TRX,TRON,,0.07996,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08259,ALTS,ALTS,0.08259,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1224014.516998,14952459.20000,0,0.07970000,3920.30000000,0.07992000,13268.00000000,2019-07-01T04:31:13.431888
True,0.0,14989224.7,TRX,TRON,,0.07984,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08259,ALTS,ALTS,0.08259,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1226953.854041,14989224.70000,0,0.07981000,13268.00000000,0.08006000,561.90000000,2019-07-01T04:36:38.444339
True,0.0,14944923.2,TRX,TRON,,0.08014,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08275,ALTS,ALTS,0.08275,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1223287.684989,14944923.20000,0,0.07988000,13268.00000000,0.08014000,35406.20000000,2019-07-01T04:42:02.003745
True,0.0,15038448.7,TRX,TRON,,0.08015,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08239,ALTS,ALTS,0.08239,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1230763.691198,15038448.70000,0,0.07989000,5141.50000000,0.08017000,67.50000000,2019-07-01T04:47:26.497829
True,0.0,15169924.2,TRX,TRON,,0.08020,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08239,ALTS,ALTS,0.08239,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1241302.52367,15169924.20000,0,0.08005000,4234.10000000,0.08024000,13268.00000000,2019-07-01T04:52:50.537708
True,0.0,15146595.4,TRX,TRON,,0.07993,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08259,ALTS,ALTS,0.08259,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1239327.347436,15146595.40000,0,0.07993000,0.20000000,0.08004000,2886.30000000,2019-07-01T04:58:15.990657
True,0.0,15206266.0,TRX,TRON,,0.07968,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08259,ALTS,ALTS,0.08259,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1244086.333194,15206266.00000,0,0.07973000,75178.30000000,0.08002000,1970.00000000,2019-07-01T05:03:40.747780
True,0.0,15197674.8,TRX,TRON,,0.07973,8,0.08566,-1,0.07845,XRP,XRP,STANDARD,1e-08,0.1,0.08259,ALTS,ALTS,0.08259,,XRP,Ripple,,TRADING,TRXXRP,0.00001,1243368.844356,15197674.80000,0,0.07977000,69529.10000000,0.08000000,21327.00000000,2019-07-01T05:09:05.523550
