active,activeBuy,activeSell,baseAsset,baseAssetName,baseAssetUnit,close,decimalPlaces,high,lastAggTradeId,low,market,marketName,matchingUnitType,minQty,minTrade,open,parentMarket,parentMarketName,prevClose,productType,quoteAsset,quoteAssetName,quoteAssetUnit,status,symbol,tickSize,tradedMoney,volume,withdrawFee,bidPrice,bidQty,askPrice,askQty,timestamp
True,0.0,17536.607,REP,Augur,,0.001459,8,0.001462,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001419,BTC,BTC,0.001419,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.11925745,17536.607000,0,0.00145800,2.00000000,0.00146100,25.32100000,2019-07-01T03:31:45.853045
True,0.0,17548.437,REP,Augur,,0.001460,8,0.001462,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001419,BTC,BTC,0.001419,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.13664619,17548.437000,0,0.00145800,2.00000000,0.00146000,17.42300000,2019-07-01T03:37:09.420003
True,0.0,17553.651,REP,Augur,,0.001459,8,0.001462,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001419,BTC,BTC,0.001419,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.14466752,17553.651000,0,0.00145800,2.00000000,0.00146000,17.42300000,2019-07-01T03:42:34.912820
True,0.0,17574.192,REP,Augur,,0.001459,8,0.001462,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001421,BTC,BTC,0.001421,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.17515495,17574.192000,0,0.00145900,2.89700000,0.00146200,2.05800000,2019-07-01T03:47:59.837101
True,0.0,17657.371,REP,Augur,,0.001460,8,0.001465,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001421,BTC,BTC,0.001421,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.29684598,17657.371000,0,0.00146000,10.96200000,0.00146200,0.90300000,2019-07-01T03:53:23.687655
True,0.0,17874.599,REP,Augur,,0.001460,8,0.001465,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001420,BTC,BTC,0.00142,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.6142337,17874.599000,0,0.00145900,304.91700000,0.00146000,0.85400000,2019-07-01T03:58:48.626384
True,0.0,17888.75,REP,Augur,,0.001461,8,0.001465,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001423,BTC,BTC,0.001423,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.63499062,17888.750000,0,0.00145900,308.37800000,0.00146100,2.00000000,2019-07-01T04:04:13.119400
True,0.0,17856.098,REP,Augur,,0.001461,8,0.001465,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001419,BTC,BTC,0.001419,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.58955766,17856.098000,0,0.00146100,2.00000000,0.00146300,2.00000000,2019-07-01T04:09:38.967925
True,0.0,17846.296,REP,Augur,,0.001462,8,0.001465,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001413,BTC,BTC,0.001413,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.57631657,17846.296000,0,0.00146300,2.00000000,0.00146400,0.04300000,2019-07-01T04:15:02.241015
True,0.0,17831.644,REP,Augur,,0.001465,8,0.001465,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001413,BTC,BTC,0.001413,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.55579993,17831.644000,0,0.00146300,2.00000000,0.00146400,8.75400000,2019-07-01T04:20:25.700467
True,0.0,17834.275,REP,Augur,,0.001466,8,0.001466,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001413,BTC,BTC,0.001413,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.56066478,17834.275000,0,0.00146200,11.79000000,0.00146500,2.00000000,2019-07-01T04:25:49.281416
True,0.0,17875.792,REP,Augur,,0.001464,8,0.001466,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001412,BTC,BTC,0.001412,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.62142845,17875.792000,0,0.00146100,11.73900000,0.00146500,5.97800000,2019-07-01T04:31:13.431888
True,0.0,17940.439,REP,Augur,,0.001461,8,0.001466,-1,0.001405,BTC,BTC,STANDARD,1e-08,0.001,0.001411,BTC,BTC,0.001411,,BTC,Bitcoin,฿,TRADING,REPBTC,0.000001,25.71591763,17940.439000,0,0.00146100,11.28600000,0.00146300,2.00000000,2019-07-01T04:36:38.444339
