active,activeBuy,activeSell,baseAsset,baseAssetName,baseAssetUnit,close,decimalPlaces,high,lastAggTradeId,low,market,marketName,matchingUnitType,minQty,minTrade,open,parentMarket,parentMarketName,prevClose,productType,quoteAsset,quoteAssetName,quoteAssetUnit,status,symbol,tickSize,tradedMoney,volume,withdrawFee,bidPrice,bidQty,askPrice,askQty,timestamp
True,0.0,177693.1,ALGO,Algorand,,0.04335,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04453,BNB,BNB,0.04453,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,7787.819817,177693.10000,0,0.04329000,632.00000000,0.04349000,1799.50000000,2019-07-01T03:31:45.853045
True,0.0,176719.0,ALGO,Algorand,,0.04329,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04374,BNB,BNB,0.04374,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,7744.176512,176719.00000,0,0.04320000,381.20000000,0.04344000,63.50000000,2019-07-01T03:37:09.420003
True,0.0,176906.7,ALGO,Algorand,,0.04328,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04388,BNB,BNB,0.04388,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,7752.227178,176906.70000,0,0.04321000,2054.90000000,0.04328000,4397.60000000,2019-07-01T03:42:34.912820
True,0.0,180739.5,ALGO,Algorand,,0.04296,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04366,BNB,BNB,0.04366,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,7917.580107,180739.50000,0,0.04283000,149.80000000,0.04309000,63.50000000,2019-07-01T03:47:59.837101
True,0.0,182726.5,ALGO,Algorand,,0.04305,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04398,BNB,BNB,0.04398,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8003.104937,182726.50000,0,0.04293000,2002.00000000,0.04315000,1799.50000000,2019-07-01T03:53:23.687655
True,0.0,182726.5,ALGO,Algorand,,0.04305,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04398,BNB,BNB,0.04398,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8003.104937,182726.50000,0,0.04281000,203.30000000,0.04306000,1997.00000000,2019-07-01T03:58:48.626384
True,0.0,184044.8,ALGO,Algorand,,0.04281,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04365,BNB,BNB,0.04365,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8059.37295,184044.80000,0,0.04268000,132.40000000,0.04282000,1600.00000000,2019-07-01T04:04:13.119400
True,0.0,183823.2,ALGO,Algorand,,0.04281,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04365,BNB,BNB,0.04365,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8049.687258,183823.20000,0,0.04273000,383.80000000,0.04290000,800.00000000,2019-07-01T04:09:38.967925
True,0.0,182536.4,ALGO,Algorand,,0.04290,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04337,BNB,BNB,0.04337,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,7992.919986,182536.40000,0,0.04289000,209.00000000,0.04310000,256.70000000,2019-07-01T04:15:02.241015
True,0.0,182536.4,ALGO,Algorand,,0.04290,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04337,BNB,BNB,0.04337,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,7992.919986,182536.40000,0,0.04273000,210.00000000,0.04295000,2502.50000000,2019-07-01T04:20:25.700467
True,0.0,181472.5,ALGO,Algorand,,0.04283,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04354,BNB,BNB,0.04354,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,7947.146907,181472.50000,0,0.04267000,219.00000000,0.04287000,38.00000000,2019-07-01T04:25:49.281416
True,0.0,181365.2,ALGO,Algorand,,0.04280,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04298,BNB,BNB,0.04298,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,7942.347522,181365.20000,0,0.04267000,9.00000000,0.04278000,241.00000000,2019-07-01T04:31:13.431888
True,0.0,181877.3,ALGO,Algorand,,0.04279,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04325,BNB,BNB,0.04325,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,7964.218599,181877.30000,0,0.04267000,9.00000000,0.04279000,19.20000000,2019-07-01T04:36:38.444339
True,0.0,182599.4,ALGO,Algorand,,0.04256,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04325,BNB,BNB,0.04325,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,7994.952309,182599.40000,0,0.04251000,215.80000000,0.04265000,63.80000000,2019-07-01T04:42:02.003745
True,0.0,184170.8,ALGO,Algorand,,0.04232,8,0.04581,-1,0.04218,BNB,BNB,STANDARD,1e-08,0.1,0.04325,BNB,BNB,0.04325,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8061.675685,184170.80000,0,0.04223000,213.00000000,0.04243000,63.80000000,2019-07-01T04:47:26.497829
True,0.0,188869.6,ALGO,Algorand,,0.04178,8,0.04581,-1,0.04178,BNB,BNB,STANDARD,1e-08,0.1,0.04325,BNB,BNB,0.04325,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8258.875355,188869.60000,0,0.04174000,5.40000000,0.04180000,2.90000000,2019-07-01T04:52:50.537708
True,0.0,192020.5,ALGO,Algorand,,0.04129,8,0.04581,-1,0.04129,BNB,BNB,STANDARD,1e-08,0.1,0.04325,BNB,BNB,0.04325,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8389.906787,192020.50000,0,0.04121000,63.80000000,0.04152000,54.30000000,2019-07-01T04:58:15.990657
True,0.0,199462.1,ALGO,Algorand,,0.04100,8,0.04581,-1,0.04100,BNB,BNB,STANDARD,1e-08,0.1,0.04325,BNB,BNB,0.04325,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8696.09962,199462.10000,0,0.04116000,24.20000000,0.04138000,231.40000000,2019-07-01T05:03:40.747780
True,0.0,199093.3,ALGO,Algorand,,0.04124,8,0.04581,-1,0.04100,BNB,BNB,STANDARD,1e-08,0.1,0.04337,BNB,BNB,0.04337,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8680.094351,199093.30000,0,0.04123000,4.30000000,0.04138000,223.90000000,2019-07-01T05:09:05.523550
True,0.0,199674.8,ALGO,Algorand,,0.04138,8,0.04581,-1,0.04100,BNB,BNB,STANDARD,1e-08,0.1,0.04337,BNB,BNB,0.04337,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8704.106757,199674.80000,0,0.04120000,218.00000000,0.04137000,230.00000000,2019-07-01T05:14:29.634335
True,0.0,198625.3,ALGO,Algorand,,0.04114,8,0.04581,-1,0.04100,BNB,BNB,STANDARD,1e-08,0.1,0.04300,BNB,BNB,0.043,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8656.232339,198625.30000,0,0.04100000,1288.60000000,0.04119000,2029.50000000,2019-07-01T05:19:53.868096
True,0.0,198625.3,ALGO,Algorand,,0.04114,8,0.04581,-1,0.04100,BNB,BNB,STANDARD,1e-08,0.1,0.04300,BNB,BNB,0.043,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8656.232339,198625.30000,0,0.04108000,63.80000000,0.04135000,2060.00000000,2019-07-01T05:25:20.751285
True,0.0,197706.8,ALGO,Algorand,,0.04100,8,0.04581,-1,0.04100,BNB,BNB,STANDARD,1e-08,0.1,0.04300,BNB,BNB,0.043,,BNB,Binance Coin,,TRADING,ALGOBNB,0.00001,8616.071481,197706.80000,0,0.04088000,192.40000000,0.04104000,64.80000000,2019-07-01T05:30:44.842063
